t              coated_antenna.fdtd_mid_point_Wz_11_11_11_s2.dat       -E*dl Vplus Vminus Vplus-Vminus
   0.00000000000000000E+000   0.000000000E+000  -0.000000000E+000   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.49999999800209860E-011  -0.132592259E-004  -0.299501786E-003   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.99999999600419720E-011  -0.268258154E-004  -0.901141320E-003   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.14999999940062958E-010  -0.403087433E-004  -0.179440808E-002   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.19999999920083944E-010  -0.533327948E-004  -0.295621529E-002   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.24999999900104930E-010  -0.655561162E-004  -0.435207644E-002   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.29999999880125916E-010  -0.766861485E-004  -0.593782822E-002   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.34999999860146902E-010  -0.864931499E-004  -0.766182225E-002   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.39999999840167888E-010  -0.948206580E-004  -0.946747046E-002   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.44999999820188874E-010  -0.101592428E-003  -0.112960264E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.49999999800209860E-010  -0.106815532E-003  -0.130894585E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.54999999780230846E-010  -0.110579356E-003  -0.147932945E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.59999999760251832E-010  -0.113050803E-003  -0.163592715E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.64999999740272818E-010  -0.114465642E-003  -0.177476853E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.69999999720293804E-010  -0.115116694E-003  -0.189293232E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.74999999700314790E-010  -0.115339310E-003  -0.198868681E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.79999999680335776E-010  -0.115494913E-003  -0.206157304E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.84999999660356762E-010  -0.115953386E-003  -0.211242680E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.89999999640377748E-010  -0.117074989E-003  -0.214333497E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.94999999620398734E-010  -0.119193195E-003  -0.215753410E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.99999999600419720E-010  -0.122598794E-003  -0.215925202E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.10499999958044071E-009  -0.127526248E-003  -0.215350203E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.10999999956046169E-009  -0.134142509E-003  -0.214583967E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.11499999954048268E-009  -0.142539997E-003  -0.214209389E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.11999999952050366E-009  -0.152732755E-003  -0.214808751E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.12499999950052465E-009  -0.164656216E-003  -0.216935575E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.12999999948054564E-009  -0.178171860E-003  -0.221088361E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
   0.13499999946056662E-009  -0.193074869E-003  -0.227687024E-001   0.000000000E+000   0.000000000E+000   0.000000000E+000
